s2_id_gee,longitude,latitude,time,cs_cdf,neon_date,days_diff,neon_id_gee,x,y,x_c,y_c,lat_c,lon_c,epsg,width,height,folder,neon_id,neon_val_null,abs_days_diff,dup_index,neon_ids,s2_date
COPERNICUS/S2_SR_HARMONIZED/20200913T174941_20200913T175722_T13TEF,-104.73475863855182,40.81387695562951,2020-09-13,0.9019607843137255,2020-09-13,0,projects/neon-prod-earthengine/assets/HSI_REFL/001/2020_CPER_7,517965.4349142056,4520840.41246173,520545.4349142056,4518260.41246173,40.81510112890038,-104.75638638866404,EPSG:32613,5160,5160,2020_CPER_7,2020_CPER_7__02,16.03506787330317,0,1,2020_CPER_7__02__01,2020-09-13
COPERNICUS/S2_SR_HARMONIZED/20200930T174141_20200930T174219_T13TEF,-104.73475863855182,40.81387695562951,2020-09-30,0.9019607843137255,2020-09-13,17,projects/neon-prod-earthengine/assets/HSI_REFL/001/2020_CPER_7,517965.4349142056,4520840.41246173,520545.4349142056,4518260.41246173,40.81510112890038,-104.75638638866404,EPSG:32613,5160,5160,2020_CPER_7,2020_CPER_7__02,16.03506787330317,17,2,2020_CPER_7__02__02,2020-09-30
COPERNICUS/S2_SR_HARMONIZED/20200720T174909_20200720T175738_T13TDE,-105.6154669431026,40.02587478839987,2020-07-20,0.9137254901960784,2020-07-20,0,projects/neon-prod-earthengine/assets/HSI_REFL/001/2020_NIWO_4,444000.21498166345,4433936.452502978,446580.21498166345,4431356.452502978,40.03073684425891,-105.62609837701586,EPSG:32613,5160,5160,2020_NIWO_4,2020_NIWO_4__01,13.54764638346728,0,1,2020_NIWO_4__01__01,2020-07-20
COPERNICUS/S2_SR_HARMONIZED/20200715T174911_20200715T180016_T13TDE,-105.6154669431026,40.02587478839987,2020-07-15,0.9137254901960784,2020-07-20,-5,projects/neon-prod-earthengine/assets/HSI_REFL/001/2020_NIWO_4,444000.21498166345,4433936.452502978,446580.21498166345,4431356.452502978,40.03073684425891,-105.62609837701586,EPSG:32613,5160,5160,2020_NIWO_4,2020_NIWO_4__01,13.54764638346728,5,2,2020_NIWO_4__01__02,2020-07-15
COPERNICUS/S2_SR_HARMONIZED/20200720T174909_20200720T175738_T13TDE,-105.56911387444204,40.02587478839987,2020-07-20,0.9058823529411765,2020-07-20,0,projects/neon-prod-earthengine/assets/HSI_REFL/001/2020_NIWO_4,449160.21498166345,4433936.452502978,451740.21498166345,4431356.452502978,40.031047818143406,-105.56562432103512,EPSG:32613,5160,5160,2020_NIWO_4,2020_NIWO_4__02,0.0,0,1,2020_NIWO_4__02__01,2020-07-20
COPERNICUS/S2_SR_HARMONIZED/20200710T174909_20200710T175549_T13TDE,-105.56911387444204,40.02587478839987,2020-07-10,0.9098039215686274,2020-07-20,-10,projects/neon-prod-earthengine/assets/HSI_REFL/001/2020_NIWO_4,449160.21498166345,4433936.452502978,451740.21498166345,4431356.452502978,40.031047818143406,-105.56562432103512,EPSG:32613,5160,5160,2020_NIWO_4,2020_NIWO_4__02,0.0,10,2,2020_NIWO_4__02__02,2020-07-10
COPERNICUS/S2_SR_HARMONIZED/20200720T174909_20200720T175738_T13TDE,-105.52276080578147,40.02587478839987,2020-07-20,0.9058823529411765,2020-07-20,0,projects/neon-prod-earthengine/assets/HSI_REFL/001/2020_NIWO_4,454320.21498166345,4433936.452502978,456900.21498166345,4431356.452502978,40.03132723367396,-105.50514937275048,EPSG:32613,5160,5160,2020_NIWO_4,2020_NIWO_4__03,17.479908151549942,0,1,2020_NIWO_4__03__01,2020-07-20
COPERNICUS/S2_SR_HARMONIZED/20200710T174909_20200710T175549_T13TDE,-105.52276080578147,40.02587478839987,2020-07-10,0.9098039215686274,2020-07-20,-10,projects/neon-prod-earthengine/assets/HSI_REFL/001/2020_NIWO_4,454320.21498166345,4433936.452502978,456900.21498166345,4431356.452502978,40.03132723367396,-105.50514937275048,EPSG:32613,5160,5160,2020_NIWO_4,2020_NIWO_4__03,17.479908151549942,10,2,2020_NIWO_4__03__02,2020-07-10
COPERNICUS/S2_SR_HARMONIZED/20200630T174909_20200630T175742_T13TDE,-105.47640773712091,40.30399320036327,2020-06-30,0.9058823529411765,2020-06-27,3,projects/neon-prod-earthengine/assets/HSI_REFL/001/2020_RMNP_3,455160.001271379,4463075.655940499,457740.001271379,4460495.655940499,40.29389093910185,-105.49721854315112,EPSG:32613,5160,5160,2020_RMNP_3,2020_RMNP_3__01,23.105203619909503,3,1,2020_RMNP_3__01__01,2020-06-30
COPERNICUS/S2_SR_HARMONIZED/20200710T174909_20200710T175549_T13TDE,-105.47640773712091,40.30399320036327,2020-07-10,0.9058823529411765,2020-06-27,13,projects/neon-prod-earthengine/assets/HSI_REFL/001/2020_RMNP_3,455160.001271379,4463075.655940499,457740.001271379,4460495.655940499,40.29389093910185,-105.49721854315112,EPSG:32613,5160,5160,2020_RMNP_3,2020_RMNP_3__01,23.105203619909503,13,2,2020_RMNP_3__01__02,2020-07-10
COPERNICUS/S2_SR_HARMONIZED/20200630T174909_20200630T175742_T13TDE,-105.56911387444204,40.25764013170271,2020-06-30,0.9137254901960784,2020-06-27,3,projects/neon-prod-earthengine/assets/HSI_REFL/001/2020_RMNP_3,450000.001271379,4457915.655940499,452580.001271379,4455335.655940499,40.24712791662994,-105.55754511700984,EPSG:32613,5160,5160,2020_RMNP_3,2020_RMNP_3__02,20.729638009049776,3,1,2020_RMNP_3__02__01,2020-06-30
COPERNICUS/S2_SR_HARMONIZED/20200710T174909_20200710T175549_T13TDE,-105.56911387444204,40.25764013170271,2020-07-10,0.9098039215686274,2020-06-27,13,projects/neon-prod-earthengine/assets/HSI_REFL/001/2020_RMNP_3,450000.001271379,4457915.655940499,452580.001271379,4455335.655940499,40.24712791662994,-105.55754511700984,EPSG:32613,5160,5160,2020_RMNP_3,2020_RMNP_3__02,20.729638009049776,13,2,2020_RMNP_3__02__02,2020-07-10
COPERNICUS/S2_SR_HARMONIZED/20200630T174909_20200630T175742_T13TDE,-105.47640773712091,40.25764013170271,2020-06-30,0.9098039215686274,2020-06-27,3,projects/neon-prod-earthengine/assets/HSI_REFL/001/2020_RMNP_3,455160.001271379,4457915.655940499,457740.001271379,4455335.655940499,40.24740428866965,-105.49687822037318,EPSG:32613,5160,5160,2020_RMNP_3,2020_RMNP_3__03,0.0,3,1,2020_RMNP_3__03__01,2020-06-30
COPERNICUS/S2_SR_HARMONIZED/20200620T174909_20200620T175739_T13TDE,-105.47640773712091,40.25764013170271,2020-06-20,0.9058823529411765,2020-06-27,-7,projects/neon-prod-earthengine/assets/HSI_REFL/001/2020_RMNP_3,455160.001271379,4457915.655940499,457740.001271379,4455335.655940499,40.24740428866965,-105.49687822037318,EPSG:32613,5160,5160,2020_RMNP_3,2020_RMNP_3__03,0.0,7,2,2020_RMNP_3__03__02,2020-06-20
COPERNICUS/S2_SR_HARMONIZED/20200630T174909_20200630T175742_T13TDE,-105.56911387444204,40.211287063042136,2020-06-30,0.9176470588235294,2020-06-27,3,projects/neon-prod-earthengine/assets/HSI_REFL/001/2020_RMNP_3,450000.001271379,4452755.655940499,452580.001271379,4450175.655940499,40.20064134066137,-105.55716413456815,EPSG:32613,5160,5160,2020_RMNP_3,2020_RMNP_3__04,18.484500574052813,3,1,2020_RMNP_3__04__01,2020-06-30
COPERNICUS/S2_SR_HARMONIZED/20200710T174909_20200710T175549_T13TDE,-105.56911387444204,40.211287063042136,2020-07-10,0.9137254901960784,2020-06-27,13,projects/neon-prod-earthengine/assets/HSI_REFL/001/2020_RMNP_3,450000.001271379,4452755.655940499,452580.001271379,4450175.655940499,40.20064134066137,-105.55716413456815,EPSG:32613,5160,5160,2020_RMNP_3,2020_RMNP_3__04,18.484500574052813,13,2,2020_RMNP_3__04__02,2020-07-10
COPERNICUS/S2_SR_HARMONIZED/20200630T174909_20200630T175742_T13TDE,-105.47640773712091,40.211287063042136,2020-06-30,0.9137254901960784,2020-06-27,3,projects/neon-prod-earthengine/assets/HSI_REFL/001/2020_RMNP_3,455160.001271379,4452755.655940499,457740.001271379,4450175.655940499,40.20091726126615,-105.49653868850658,EPSG:32613,5160,5160,2020_RMNP_3,2020_RMNP_3__05,0.0,3,1,2020_RMNP_3__05__01,2020-06-30
COPERNICUS/S2_SR_HARMONIZED/20200710T174909_20200710T175549_T13TDE,-105.47640773712091,40.211287063042136,2020-07-10,0.9098039215686274,2020-06-27,13,projects/neon-prod-earthengine/assets/HSI_REFL/001/2020_RMNP_3,455160.001271379,4452755.655940499,457740.001271379,4450175.655940499,40.20091726126615,-105.49653868850658,EPSG:32613,5160,5160,2020_RMNP_3,2020_RMNP_3__05,0.0,13,2,2020_RMNP_3__05__02,2020-07-10
COPERNICUS/S2_SR_HARMONIZED/20200630T174909_20200630T175742_T13TDE,-105.56911387444204,40.16493399438157,2020-06-30,0.9176470588235294,2020-06-27,3,projects/neon-prod-earthengine/assets/HSI_REFL/001/2020_RMNP_3,450000.001271379,4447595.655940499,452580.001271379,4445015.655940499,40.154154387218384,-105.55678403727023,EPSG:32613,5160,5160,2020_RMNP_3,2020_RMNP_3__06,24.72929470295581,3,1,2020_RMNP_3__06__01,2020-06-30
COPERNICUS/S2_SR_HARMONIZED/20200710T174909_20200710T175549_T13TDE,-105.56911387444204,40.16493399438157,2020-07-10,0.9176470588235294,2020-06-27,13,projects/neon-prod-earthengine/assets/HSI_REFL/001/2020_RMNP_3,450000.001271379,4447595.655940499,452580.001271379,4445015.655940499,40.154154387218384,-105.55678403727023,EPSG:32613,5160,5160,2020_RMNP_3,2020_RMNP_3__06,24.72929470295581,13,2,2020_RMNP_3__06__02,2020-07-10
COPERNICUS/S2_SR_HARMONIZED/20200630T174909_20200630T175742_T13TDE,-105.47640773712091,40.16493399438157,2020-06-30,0.9137254901960784,2020-06-27,3,projects/neon-prod-earthengine/assets/HSI_REFL/001/2020_RMNP_3,455160.001271379,4447595.655940499,457740.001271379,4445015.655940499,40.15442985699674,-105.49619994548982,EPSG:32613,5160,5160,2020_RMNP_3,2020_RMNP_3__07,6.77382319173364,3,1,2020_RMNP_3__07__01,2020-06-30
COPERNICUS/S2_SR_HARMONIZED/20200710T174909_20200710T175549_T13TDE,-105.47640773712091,40.16493399438157,2020-07-10,0.9137254901960784,2020-06-27,13,projects/neon-prod-earthengine/assets/HSI_REFL/001/2020_RMNP_3,455160.001271379,4447595.655940499,457740.001271379,4445015.655940499,40.15442985699674,-105.49619994548982,EPSG:32613,5160,5160,2020_RMNP_3,2020_RMNP_3__07,6.77382319173364,13,2,2020_RMNP_3__07__02,2020-07-10
COPERNICUS/S2_SR_HARMONIZED/20200709T181919_20200709T182634_T12TWQ,-110.62159835844388,44.93930006642,2020-07-09,0.9098039215686274,2020-07-05,4,projects/neon-prod-earthengine/assets/HSI_REFL/001/2020_YELL_3,529088.3657883152,4979840.229495768,531668.3657883152,4977260.229495768,44.94807171248398,-110.59855764089788,EPSG:32612,5160,5160,2020_YELL_3,2020_YELL_3__01,0.0,4,1,2020_YELL_3__01__01,2020-07-09
COPERNICUS/S2_SR_HARMONIZED/20200711T180921_20200711T182122_T12TWQ,-110.62159835844388,44.93930006642,2020-07-11,0.9098039215686274,2020-07-05,6,projects/neon-prod-earthengine/assets/HSI_REFL/001/2020_YELL_3,529088.3657883152,4979840.229495768,531668.3657883152,4977260.229495768,44.94807171248398,-110.59855764089788,EPSG:32612,5160,5160,2020_YELL_3,2020_YELL_3__01,0.0,6,2,2020_YELL_3__01__02,2020-07-11
COPERNICUS/S2_SR_HARMONIZED/20200709T181919_20200709T182634_T12TWQ,-110.52889222112275,44.93930006642,2020-07-09,0.9098039215686274,2020-07-05,4,projects/neon-prod-earthengine/assets/HSI_REFL/001/2020_YELL_3,534248.3657883152,4979840.229495768,536828.3657883152,4977260.229495768,44.94782306221929,-110.53314919488746,EPSG:32612,5160,5160,2020_YELL_3,2020_YELL_3__02,0.0,4,1,2020_YELL_3__02__01,2020-07-09
COPERNICUS/S2_SR_HARMONIZED/20200711T180921_20200711T182122_T12TWQ,-110.52889222112275,44.93930006642,2020-07-11,0.9098039215686274,2020-07-05,6,projects/neon-prod-earthengine/assets/HSI_REFL/001/2020_YELL_3,534248.3657883152,4979840.229495768,536828.3657883152,4977260.229495768,44.94782306221929,-110.53314919488746,EPSG:32612,5160,5160,2020_YELL_3,2020_YELL_3__02,0.0,6,2,2020_YELL_3__02__02,2020-07-11
COPERNICUS/S2_SR_HARMONIZED/20200706T180919_20200706T181535_T12TWQ,-110.48253915246218,44.93930006642,2020-07-06,0.9019607843137255,2020-07-05,1,projects/neon-prod-earthengine/assets/HSI_REFL/001/2020_YELL_3,539408.3657883152,4979840.229495768,541988.3657883152,4977260.229495768,44.94753695281924,-110.4677416619828,EPSG:32612,5160,5160,2020_YELL_3,2020_YELL_3__03,0.0,1,1,2020_YELL_3__03__01,2020-07-06
COPERNICUS/S2_SR_HARMONIZED/20200709T181919_20200709T182634_T12TWQ,-110.48253915246218,44.93930006642,2020-07-09,0.9137254901960784,2020-07-05,4,projects/neon-prod-earthengine/assets/HSI_REFL/001/2020_YELL_3,539408.3657883152,4979840.229495768,541988.3657883152,4977260.229495768,44.94753695281924,-110.4677416619828,EPSG:32612,5160,5160,2020_YELL_3,2020_YELL_3__03,0.0,4,2,2020_YELL_3__03__02,2020-07-09
COPERNICUS/S2_SR_HARMONIZED/20200711T180921_20200711T182122_T12TWQ,-110.38983301514104,44.93930006642,2020-07-11,0.9058823529411765,2020-07-05,6,projects/neon-prod-earthengine/assets/HSI_REFL/001/2020_YELL_3,544568.3657883152,4979840.229495768,547148.3657883152,4977260.229495768,44.94721338577137,-110.4023351700858,EPSG:32612,5160,5160,2020_YELL_3,2020_YELL_3__04,17.33403582718651,6,1,2020_YELL_3__04__01,2020-07-11
COPERNICUS/S2_SR_HARMONIZED/20200714T181931_20200714T182233_T12TWQ,-110.38983301514104,44.93930006642,2020-07-14,0.9098039215686274,2020-07-05,9,projects/neon-prod-earthengine/assets/HSI_REFL/001/2020_YELL_3,544568.3657883152,4979840.229495768,547148.3657883152,4977260.229495768,44.94721338577137,-110.4023351700858,EPSG:32612,5160,5160,2020_YELL_3,2020_YELL_3__04,17.33403582718651,9,2,2020_YELL_3__04__02,2020-07-14
COPERNICUS/S2_SR_HARMONIZED/20200709T181919_20200709T182634_T12TWQ,-110.62159835844388,44.89294699775944,2020-07-09,0.9058823529411765,2020-07-05,4,projects/neon-prod-earthengine/assets/HSI_REFL/001/2020_YELL_3,529088.3657883152,4974680.229495768,531668.3657883152,4972100.229495768,44.90162229588906,-110.59888101773068,EPSG:32612,5160,5160,2020_YELL_3,2020_YELL_3__05,18.6965811965812,4,1,2020_YELL_3__05__01,2020-07-09
COPERNICUS/S2_SR_HARMONIZED/20200711T180921_20200711T182122_T12TWQ,-110.62159835844388,44.89294699775944,2020-07-11,0.9058823529411765,2020-07-05,6,projects/neon-prod-earthengine/assets/HSI_REFL/001/2020_YELL_3,529088.3657883152,4974680.229495768,531668.3657883152,4972100.229495768,44.90162229588906,-110.59888101773068,EPSG:32612,5160,5160,2020_YELL_3,2020_YELL_3__05,18.6965811965812,6,2,2020_YELL_3__05__02,2020-07-11
COPERNICUS/S2_SR_HARMONIZED/20200709T181919_20200709T182634_T12TWQ,-110.52889222112275,44.89294699775944,2020-07-09,0.9098039215686274,2020-07-05,4,projects/neon-prod-earthengine/assets/HSI_REFL/001/2020_YELL_3,534248.3657883152,4974680.229495768,536828.3657883152,4972100.229495768,44.901374045753045,-110.53352525633744,EPSG:32612,5160,5160,2020_YELL_3,2020_YELL_3__06,0.4214963119072707,4,1,2020_YELL_3__06__01,2020-07-09
COPERNICUS/S2_SR_HARMONIZED/20200711T180921_20200711T182122_T12TWQ,-110.52889222112275,44.89294699775944,2020-07-11,0.9058823529411765,2020-07-05,6,projects/neon-prod-earthengine/assets/HSI_REFL/001/2020_YELL_3,534248.3657883152,4974680.229495768,536828.3657883152,4972100.229495768,44.901374045753045,-110.53352525633744,EPSG:32612,5160,5160,2020_YELL_3,2020_YELL_3__06,0.4214963119072707,6,2,2020_YELL_3__06__02,2020-07-11
COPERNICUS/S2_SR_HARMONIZED/20200709T181919_20200709T182634_T12TWQ,-110.38983301514104,44.89294699775944,2020-07-09,0.9058823529411765,2020-07-05,4,projects/neon-prod-earthengine/assets/HSI_REFL/001/2020_YELL_3,544568.3657883152,4974680.229495768,547148.3657883152,4972100.229495768,44.90076535038355,-110.40281659231256,EPSG:32612,5160,5160,2020_YELL_3,2020_YELL_3__07,19.65811965811966,4,1,2020_YELL_3__07__01,2020-07-09
COPERNICUS/S2_SR_HARMONIZED/20200711T180921_20200711T182122_T12TWQ,-110.38983301514104,44.89294699775944,2020-07-11,0.9137254901960784,2020-07-05,6,projects/neon-prod-earthengine/assets/HSI_REFL/001/2020_YELL_3,544568.3657883152,4974680.229495768,547148.3657883152,4972100.229495768,44.90076535038355,-110.40281659231256,EPSG:32612,5160,5160,2020_YELL_3,2020_YELL_3__07,19.65811965811966,6,2,2020_YELL_3__07__02,2020-07-11
COPERNICUS/S2_SR_HARMONIZED/20210719T190919_20210719T191700_T10TER,-122.30257166090684,45.77365530231022,2021-07-19,0.9137254901960784,2021-07-19,0,projects/neon-prod-earthengine/assets/HSI_REFL/001/2021_ABBY_4,550058.3380125219,5073999.759706675,552638.3380125219,5071419.759706675,45.79433156466817,-122.32270653615032,EPSG:32610,5160,5160,2021_ABBY_4,2021_ABBY_4__01,12.37006237006237,0,1,2021_ABBY_4__01__01,2021-07-19
COPERNICUS/S2_SR_HARMONIZED/20210724T190921_20210724T191630_T10TER,-122.30257166090684,45.77365530231022,2021-07-24,0.9176470588235294,2021-07-19,5,projects/neon-prod-earthengine/assets/HSI_REFL/001/2021_ABBY_4,550058.3380125219,5073999.759706675,552638.3380125219,5071419.759706675,45.79433156466817,-122.32270653615032,EPSG:32610,5160,5160,2021_ABBY_4,2021_ABBY_4__01,12.37006237006237,5,2,2021_ABBY_4__01__02,2021-07-24
COPERNICUS/S2_SR_HARMONIZED/20210719T190919_20210719T191700_T10TER,-122.25621859224627,45.77365530231022,2021-07-19,0.9058823529411765,2021-07-19,0,projects/neon-prod-earthengine/assets/HSI_REFL/001/2021_ABBY_4,555218.3380125219,5073999.759706675,557798.3380125219,5071419.759706675,45.793918736826726,-122.25631860943184,EPSG:32610,5160,5160,2021_ABBY_4,2021_ABBY_4__02,22.045574986751458,0,1,2021_ABBY_4__02__01,2021-07-19
COPERNICUS/S2_SR_HARMONIZED/20210724T190921_20210724T191630_T10TER,-122.25621859224627,45.77365530231022,2021-07-24,0.9098039215686274,2021-07-19,5,projects/neon-prod-earthengine/assets/HSI_REFL/001/2021_ABBY_4,555218.3380125219,5073999.759706675,557798.3380125219,5071419.759706675,45.793918736826726,-122.25631860943184,EPSG:32610,5160,5160,2021_ABBY_4,2021_ABBY_4__02,22.045574986751458,5,2,2021_ABBY_4__02__02,2021-07-24
COPERNICUS/S2_SR_HARMONIZED/20210719T190919_20210719T191700_T10TER,-122.30257166090684,45.727302233649645,2021-07-19,0.9137254901960784,2021-07-19,0,projects/neon-prod-earthengine/assets/HSI_REFL/001/2021_ABBY_4,550058.3380125219,5068839.759706675,552638.3380125219,5066259.759706675,45.747891165742,-122.323268437209,EPSG:32610,5160,5160,2021_ABBY_4,2021_ABBY_4__03,0.0,0,1,2021_ABBY_4__03__01,2021-07-19
COPERNICUS/S2_SR_HARMONIZED/20210724T190921_20210724T191630_T10TER,-122.30257166090684,45.727302233649645,2021-07-24,0.9137254901960784,2021-07-19,5,projects/neon-prod-earthengine/assets/HSI_REFL/001/2021_ABBY_4,550058.3380125219,5068839.759706675,552638.3380125219,5066259.759706675,45.747891165742,-122.323268437209,EPSG:32610,5160,5160,2021_ABBY_4,2021_ABBY_4__03,0.0,5,2,2021_ABBY_4__03__02,2021-07-24
COPERNICUS/S2_SR_HARMONIZED/20210719T190919_20210719T191700_T10TER,-122.25621859224627,45.727302233649645,2021-07-19,0.9098039215686274,2021-07-19,0,projects/neon-prod-earthengine/assets/HSI_REFL/001/2021_ABBY_4,555218.3380125219,5068839.759706675,557798.3380125219,5066259.759706675,45.747479002334295,-122.2569355759128,EPSG:32610,5160,5160,2021_ABBY_4,2021_ABBY_4__04,12.733887733887734,0,1,2021_ABBY_4__04__01,2021-07-19
COPERNICUS/S2_SR_HARMONIZED/20210724T190921_20210724T191630_T10TER,-122.25621859224627,45.727302233649645,2021-07-24,0.9137254901960784,2021-07-19,5,projects/neon-prod-earthengine/assets/HSI_REFL/001/2021_ABBY_4,555218.3380125219,5068839.759706675,557798.3380125219,5066259.759706675,45.747479002334295,-122.2569355759128,EPSG:32610,5160,5160,2021_ABBY_4,2021_ABBY_4__04,12.733887733887734,5,2,2021_ABBY_4__04__02,2021-07-24
COPERNICUS/S2_SR_HARMONIZED/20210719T214531_20210719T214533_T06WVT,-147.51864101225544,65.24194413974848,2021-07-19,0.9137254901960784,2021-07-13,6,projects/neon-prod-earthengine/assets/HSI_REFL/001/2021_BONA_4,472161.2509521197,7238156.677277185,474741.2509521197,7235576.677277185,65.24238615928088,-147.54054288074252,EPSG:32606,5160,5160,2021_BONA_4,2021_BONA_4__01,25.984377490833733,6,1,2021_BONA_4__01__01,2021-07-19
COPERNICUS/S2_SR_HARMONIZED/20210701T213529_20210701T213530_T06WVT,-147.51864101225544,65.24194413974848,2021-07-01,0.9176470588235294,2021-07-13,-12,projects/neon-prod-earthengine/assets/HSI_REFL/001/2021_BONA_4,472161.2509521197,7238156.677277185,474741.2509521197,7235576.677277185,65.24238615928088,-147.54054288074252,EPSG:32606,5160,5160,2021_BONA_4,2021_BONA_4__01,25.984377490833733,12,2,2021_BONA_4__01__02,2021-07-01
COPERNICUS/S2_SR_HARMONIZED/20210719T214531_20210719T214533_T06WVT,-147.4259348749343,65.24194413974848,2021-07-19,0.9176470588235294,2021-07-13,6,projects/neon-prod-earthengine/assets/HSI_REFL/001/2021_BONA_4,477321.2509521197,7238156.677277185,479901.2509521197,7235576.677277185,65.24274228489168,-147.4301219975163,EPSG:32606,5160,5160,2021_BONA_4,2021_BONA_4__02,26.78236397748593,6,1,2021_BONA_4__02__01,2021-07-19
COPERNICUS/S2_SR_HARMONIZED/20210701T213529_20210701T213530_T06WVT,-147.4259348749343,65.24194413974848,2021-07-01,0.9176470588235294,2021-07-13,-12,projects/neon-prod-earthengine/assets/HSI_REFL/001/2021_BONA_4,477321.2509521197,7238156.677277185,479901.2509521197,7235576.677277185,65.24274228489168,-147.4301219975163,EPSG:32606,5160,5160,2021_BONA_4,2021_BONA_4__02,26.78236397748593,12,2,2021_BONA_4__02__02,2021-07-01
COPERNICUS/S2_SR_HARMONIZED/20210719T214531_20210719T214533_T06WVT,-147.65770021823715,65.19559107108792,2021-07-19,0.9137254901960784,2021-07-13,6,projects/neon-prod-earthengine/assets/HSI_REFL/001/2021_BONA_4,467001.2509521197,7232996.677277185,469581.2509521197,7230416.677277185,65.1956537476126,-147.64982308831006,EPSG:32606,5160,5160,2021_BONA_4,2021_BONA_4__03,22.22757955641273,6,1,2021_BONA_4__03__01,2021-07-19
COPERNICUS/S2_SR_HARMONIZED/20210701T213529_20210701T213530_T06WVT,-147.65770021823715,65.19559107108792,2021-07-01,0.9215686274509803,2021-07-13,-12,projects/neon-prod-earthengine/assets/HSI_REFL/001/2021_BONA_4,467001.2509521197,7232996.677277185,469581.2509521197,7230416.677277185,65.1956537476126,-147.64982308831006,EPSG:32606,5160,5160,2021_BONA_4,2021_BONA_4__03,22.22757955641273,12,2,2021_BONA_4__03__02,2021-07-01
COPERNICUS/S2_SR_HARMONIZED/20210719T214531_20210719T214533_T06WVT,-147.51864101225544,65.19559107108792,2021-07-19,0.9058823529411765,2021-07-13,6,projects/neon-prod-earthengine/assets/HSI_REFL/001/2021_BONA_4,472161.2509521197,7232996.677277185,474741.2509521197,7230416.677277185,65.19608996855028,-147.53959870589512,EPSG:32606,5160,5160,2021_BONA_4,2021_BONA_4__04,0.0,6,1,2021_BONA_4__04__01,2021-07-19
COPERNICUS/S2_SR_HARMONIZED/20210701T213529_20210701T213530_T06WVT,-147.51864101225544,65.19559107108792,2021-07-01,0.9176470588235294,2021-07-13,-12,projects/neon-prod-earthengine/assets/HSI_REFL/001/2021_BONA_4,472161.2509521197,7232996.677277185,474741.2509521197,7230416.677277185,65.19608996855028,-147.53959870589512,EPSG:32606,5160,5160,2021_BONA_4,2021_BONA_4__04,0.0,12,2,2021_BONA_4__04__02,2021-07-01
COPERNICUS/S2_SR_HARMONIZED/20210719T214531_20210719T214533_T06WVT,-147.4259348749343,65.19559107108792,2021-07-19,0.9176470588235294,2021-07-13,6,projects/neon-prod-earthengine/assets/HSI_REFL/001/2021_BONA_4,477321.2509521197,7232996.677277185,479901.2509521197,7230416.677277185,65.19644534173747,-147.42937068027126,EPSG:32606,5160,5160,2021_BONA_4,2021_BONA_4__05,0.0,6,1,2021_BONA_4__05__01,2021-07-19
COPERNICUS/S2_SR_HARMONIZED/20210701T213529_20210701T213530_T06WVT,-147.4259348749343,65.19559107108792,2021-07-01,0.9137254901960784,2021-07-13,-12,projects/neon-prod-earthengine/assets/HSI_REFL/001/2021_BONA_4,477321.2509521197,7232996.677277185,479901.2509521197,7230416.677277185,65.19644534173747,-147.42937068027126,EPSG:32606,5160,5160,2021_BONA_4,2021_BONA_4__05,0.0,12,2,2021_BONA_4__05__02,2021-07-01
COPERNICUS/S2_SR_HARMONIZED/20210719T214531_20210719T214533_T06WVT,-147.65770021823715,65.14923800242735,2021-07-19,0.9058823529411765,2021-07-13,6,projects/neon-prod-earthengine/assets/HSI_REFL/001/2021_BONA_4,467001.2509521197,7227836.677277185,469581.2509521197,7225256.677277185,65.14935818238024,-147.6486904634151,EPSG:32606,5160,5160,2021_BONA_4,2021_BONA_4__06,24.101513240857503,6,1,2021_BONA_4__06__01,2021-07-19
COPERNICUS/S2_SR_HARMONIZED/20210701T213529_20210701T213530_T06WVT,-147.65770021823715,65.14923800242735,2021-07-01,0.9215686274509803,2021-07-13,-12,projects/neon-prod-earthengine/assets/HSI_REFL/001/2021_BONA_4,467001.2509521197,7227836.677277185,469581.2509521197,7225256.677277185,65.14935818238024,-147.6486904634151,EPSG:32606,5160,5160,2021_BONA_4,2021_BONA_4__06,24.101513240857503,12,2,2021_BONA_4__06__02,2021-07-01
COPERNICUS/S2_SR_HARMONIZED/20210719T214531_20210719T214533_T06WVT,-147.51864101225544,65.14923800242735,2021-07-19,0.9098039215686274,2021-07-13,6,projects/neon-prod-earthengine/assets/HSI_REFL/001/2021_BONA_4,472161.2509521197,7227836.677277185,474741.2509521197,7225256.677277185,65.14979348296522,-147.538658174282,EPSG:32606,5160,5160,2021_BONA_4,2021_BONA_4__07,0.0,6,1,2021_BONA_4__07__01,2021-07-19
COPERNICUS/S2_SR_HARMONIZED/20210701T213529_20210701T213530_T06WVT,-147.51864101225544,65.14923800242735,2021-07-01,0.9176470588235294,2021-07-13,-12,projects/neon-prod-earthengine/assets/HSI_REFL/001/2021_BONA_4,472161.2509521197,7227836.677277185,474741.2509521197,7225256.677277185,65.14979348296522,-147.538658174282,EPSG:32606,5160,5160,2021_BONA_4,2021_BONA_4__07,0.0,12,2,2021_BONA_4__07__02,2021-07-01
COPERNICUS/S2_SR_HARMONIZED/20210719T214531_20210719T214533_T06WVT,-147.4259348749343,65.14923800242735,2021-07-19,0.9176470588235294,2021-07-13,6,projects/neon-prod-earthengine/assets/HSI_REFL/001/2021_BONA_4,477321.2509521197,7227836.677277185,479901.2509521197,7225256.677277185,65.15014810635245,-147.42862226217676,EPSG:32606,5160,5160,2021_BONA_4,2021_BONA_4__08,0.0,6,1,2021_BONA_4__08__01,2021-07-19
